Student_ID,Year,Attendance_Y1_S1,Attendance_Y1_S2,Maths_Y1_Score,Maths_Y1_Credit,Physics_Y1_Score,Physics_Y1_Credit,Chemistry_Y1_Score,Chemistry_Y1_Credit,English_Y1_Score,English_Y1_Credit,Computer_Y1_Score,Computer_Y1_Credit,Percentage,Avg_Attendance,Result,Risk,Attendance_Y2_S1,Attendance_Y2_S2,Data Structures_Y2_Score,Data Structures_Y2_Credit,Maths_Y2_Score,Maths_Y2_Credit,Python Programming_Y2_Score,Python Programming_Y2_Credit,Operating Systems_Y2_Score,Operating Systems_Y2_Credit,Computer Networks_Y2_Score,Computer Networks_Y2_Credit,Attendance_Y3_S1,Attendance_Y3_S2,Machine Learning_Y3_Score,Machine Learning_Y3_Credit,DBMS_Y3_Score,DBMS_Y3_Credit,Web Technologies_Y3_Score,Web Technologies_Y3_Credit,Probability_Y3_Score,Probability_Y3_Credit,AI Basics_Y3_Score,AI Basics_Y3_Credit,Attendance_Y4_S1,Attendance_Y4_S2,Deep Learning_Y4_Score,Deep Learning_Y4_Credit,AI Ethics_Y4_Score,AI Ethics_Y4_Credit,Cloud Computing_Y4_Score,Cloud Computing_Y4_Credit,NLP_Y4_Score,NLP_Y4_Credit,Capstone Project_Y4_Score,Capstone Project_Y4_Credit
Y3_S186,3,76,93,97,2,61,2,94,2,94,3,83,4,72.15,72.17,Pass,0,91.0,50.0,95.0,2.0,97.0,2.0,52.0,3.0,72.0,4.0,54.0,4.0,61.0,62.0,56.0,4.0,98.0,4.0,71.0,3.0,63.0,4.0,37.0,4.0,,,,,,,,,,,,
Y3_S187,3,54,49,77,2,55,3,52,3,42,2,49,2,59.75,65.5,Pass,0,81.0,68.0,62.0,3.0,46.0,3.0,48.0,4.0,88.0,4.0,73.0,4.0,55.0,86.0,31.0,3.0,97.0,2.0,69.0,4.0,75.0,2.0,33.0,3.0,,,,,,,,,,,,
Y3_S188,3,73,63,58,4,99,4,52,4,75,4,73,4,68.0,62.83,Fail,1,46.0,57.0,69.0,2.0,60.0,2.0,81.0,3.0,65.0,4.0,84.0,2.0,57.0,81.0,76.0,3.0,51.0,4.0,87.0,3.0,47.0,3.0,47.0,3.0,,,,,,,,,,,,
Y3_S189,3,54,83,55,4,36,2,94,3,47,2,54,3,66.21,76.17,Pass,0,76.0,61.0,77.0,4.0,69.0,4.0,44.0,4.0,35.0,3.0,92.0,4.0,92.0,91.0,61.0,2.0,81.0,4.0,42.0,3.0,99.0,3.0,90.0,2.0,,,,,,,,,,,,
Y3_S190,3,69,46,61,2,62,4,33,4,58,3,50,3,60.15,61.5,Fail,1,70.0,64.0,45.0,4.0,78.0,2.0,87.0,2.0,52.0,4.0,30.0,2.0,59.0,61.0,81.0,3.0,70.0,2.0,97.0,4.0,75.0,4.0,38.0,4.0,,,,,,,,,,,,
Y3_S191,3,77,77,33,2,63,4,93,2,84,2,46,2,65.07,72.0,Pass,0,57.0,47.0,97.0,4.0,36.0,3.0,53.0,4.0,39.0,2.0,42.0,2.0,88.0,86.0,68.0,4.0,80.0,4.0,81.0,3.0,76.0,2.0,59.0,3.0,,,,,,,,,,,,
Y3_S192,3,56,73,50,4,77,3,87,3,88,4,77,4,67.06,67.17,Pass,0,56.0,67.0,63.0,3.0,90.0,3.0,82.0,2.0,91.0,3.0,42.0,3.0,93.0,58.0,85.0,4.0,37.0,4.0,47.0,4.0,61.0,4.0,42.0,3.0,,,,,,,,,,,,
Y3_S193,3,71,92,98,3,71,2,60,3,55,3,61,4,68.18,85.5,Pass,0,77.0,97.0,81.0,4.0,69.0,4.0,43.0,2.0,77.0,2.0,72.0,3.0,79.0,97.0,63.0,4.0,97.0,3.0,34.0,3.0,81.0,2.0,60.0,3.0,,,,,,,,,,,,
Y3_S194,3,56,71,98,2,56,4,62,4,93,2,73,4,71.78,70.5,Pass,0,88.0,92.0,78.0,2.0,78.0,2.0,95.0,4.0,92.0,2.0,33.0,4.0,55.0,61.0,95.0,3.0,98.0,2.0,49.0,4.0,37.0,3.0,90.0,4.0,,,,,,,,,,,,
Y3_S195,3,50,47,98,2,36,4,34,4,44,3,42,3,58.02,55.67,Fail,1,92.0,51.0,35.0,4.0,79.0,3.0,51.0,2.0,57.0,3.0,68.0,4.0,49.0,45.0,44.0,3.0,96.0,2.0,98.0,4.0,72.0,2.0,51.0,3.0,,,,,,,,,,,,
Y3_S196,3,59,70,47,2,30,4,38,4,74,3,31,3,52.57,74.5,Pass,0,82.0,84.0,92.0,3.0,45.0,4.0,35.0,4.0,43.0,3.0,96.0,3.0,75.0,77.0,30.0,4.0,66.0,4.0,77.0,4.0,41.0,4.0,59.0,4.0,,,,,,,,,,,,
Y3_S197,3,46,51,63,2,68,4,72,3,32,3,61,4,70.39,64.5,Fail,1,80.0,61.0,32.0,2.0,92.0,4.0,69.0,3.0,96.0,4.0,91.0,3.0,96.0,53.0,75.0,4.0,75.0,4.0,89.0,2.0,55.0,4.0,67.0,3.0,,,,,,,,,,,,
Y3_S198,3,70,66,98,4,95,4,80,2,47,4,41,4,64.46,67.17,Pass,0,62.0,82.0,36.0,2.0,35.0,3.0,74.0,4.0,68.0,4.0,38.0,4.0,67.0,56.0,91.0,3.0,69.0,3.0,36.0,2.0,79.0,3.0,62.0,2.0,,,,,,,,,,,,
Y3_S199,3,97,54,82,3,74,2,35,4,64,3,82,4,60.91,61.17,Fail,1,49.0,69.0,40.0,3.0,46.0,3.0,50.0,3.0,89.0,3.0,30.0,3.0,52.0,46.0,80.0,4.0,89.0,3.0,65.0,3.0,30.0,4.0,71.0,2.0,,,,,,,,,,,,
Y3_S200,3,76,64,83,4,68,3,36,3,79,2,39,3,65.89,78.33,Pass,0,90.0,96.0,35.0,2.0,91.0,2.0,48.0,4.0,91.0,4.0,82.0,3.0,78.0,66.0,97.0,2.0,39.0,3.0,37.0,2.0,67.0,4.0,91.0,3.0,,,,,,,,,,,,
Y3_S201,3,89,45,96,2,34,3,39,3,87,2,50,2,59.42,68.5,Pass,0,47.0,49.0,93.0,2.0,46.0,2.0,61.0,3.0,50.0,4.0,36.0,4.0,83.0,98.0,56.0,2.0,57.0,4.0,95.0,4.0,76.0,3.0,39.0,3.0,,,,,,,,,,,,
Y3_S202,3,94,77,36,4,43,3,90,2,45,3,34,2,62.26,84.0,Pass,0,82.0,82.0,79.0,3.0,85.0,4.0,77.0,2.0,88.0,2.0,73.0,4.0,70.0,99.0,84.0,2.0,37.0,4.0,33.0,2.0,82.0,3.0,66.0,2.0,,,,,,,,,,,,
Y3_S203,3,47,63,30,2,62,4,81,2,52,2,86,3,62.22,65.33,Pass,0,50.0,93.0,51.0,2.0,33.0,3.0,93.0,2.0,60.0,2.0,74.0,3.0,87.0,52.0,69.0,2.0,34.0,2.0,38.0,3.0,92.0,4.0,60.0,4.0,,,,,,,,,,,,
Y3_S204,3,74,47,80,4,85,2,39,2,79,3,76,3,78.44,65.5,Pass,0,45.0,74.0,86.0,3.0,91.0,4.0,99.0,3.0,94.0,3.0,85.0,4.0,61.0,92.0,37.0,2.0,69.0,2.0,91.0,2.0,41.0,2.0,83.0,2.0,,,,,,,,,,,,
Y3_S205,3,73,55,89,3,75,3,90,2,95,3,36,3,70.73,58.17,Fail,1,60.0,69.0,33.0,2.0,85.0,3.0,30.0,4.0,68.0,2.0,92.0,2.0,47.0,45.0,94.0,4.0,50.0,2.0,59.0,2.0,77.0,3.0,83.0,3.0,,,,,,,,,,,,
Y3_S206,3,48,67,84,2,41,2,81,2,94,2,39,3,63.07,63.33,Fail,1,91.0,46.0,78.0,3.0,55.0,3.0,38.0,2.0,92.0,4.0,35.0,3.0,77.0,51.0,53.0,2.0,80.0,3.0,44.0,4.0,65.0,3.0,68.0,3.0,,,,,,,,,,,,
Y3_S207,3,50,74,96,3,44,2,47,4,48,2,53,4,57.16,68.0,Pass,0,92.0,74.0,44.0,4.0,73.0,3.0,56.0,2.0,97.0,2.0,82.0,3.0,52.0,66.0,36.0,3.0,75.0,3.0,45.0,4.0,34.0,4.0,52.0,2.0,,,,,,,,,,,,
Y3_S208,3,54,49,52,4,54,4,50,3,51,4,97,3,62.49,65.67,Pass,0,63.0,67.0,82.0,2.0,81.0,4.0,83.0,2.0,36.0,4.0,30.0,4.0,83.0,78.0,68.0,4.0,60.0,2.0,53.0,2.0,94.0,2.0,88.0,3.0,,,,,,,,,,,,
Y3_S209,3,77,76,88,2,70,2,40,2,48,3,86,3,62.98,71.33,Pass,0,78.0,51.0,60.0,3.0,67.0,3.0,37.0,3.0,49.0,4.0,38.0,4.0,78.0,68.0,92.0,4.0,50.0,2.0,64.0,2.0,97.0,2.0,77.0,2.0,,,,,,,,,,,,
Y3_S210,3,75,70,91,4,99,2,50,4,68,3,44,3,68.2,61.5,Fail,1,46.0,68.0,85.0,2.0,30.0,2.0,57.0,2.0,80.0,4.0,78.0,2.0,54.0,56.0,70.0,4.0,93.0,2.0,41.0,4.0,98.0,4.0,43.0,3.0,,,,,,,,,,,,
Y3_S211,3,92,61,64,4,94,4,65,4,48,4,71,2,73.83,78.83,Pass,0,63.0,87.0,68.0,2.0,81.0,4.0,76.0,3.0,92.0,3.0,80.0,4.0,78.0,92.0,78.0,3.0,90.0,2.0,34.0,2.0,53.0,2.0,93.0,4.0,,,,,,,,,,,,
Y3_S212,3,82,77,39,2,40,4,50,2,39,2,76,4,56.32,74.67,Pass,0,59.0,88.0,91.0,3.0,95.0,3.0,33.0,4.0,42.0,2.0,60.0,2.0,70.0,72.0,30.0,4.0,41.0,2.0,85.0,3.0,49.0,3.0,65.0,4.0,,,,,,,,,,,,
Y3_S213,3,82,66,90,3,88,3,44,3,32,2,34,4,54.28,72.83,Pass,0,75.0,66.0,64.0,3.0,99.0,3.0,30.0,4.0,36.0,4.0,54.0,3.0,73.0,75.0,47.0,2.0,48.0,3.0,33.0,2.0,70.0,4.0,44.0,3.0,,,,,,,,,,,,
Y3_S214,3,52,59,79,4,51,3,31,4,59,4,95,4,66.44,60.5,Fail,1,70.0,49.0,31.0,4.0,85.0,3.0,63.0,3.0,85.0,4.0,49.0,3.0,69.0,64.0,54.0,2.0,43.0,4.0,72.0,4.0,91.0,4.0,98.0,4.0,,,,,,,,,,,,
Y3_S215,3,46,98,45,4,72,2,67,2,80,3,53,4,60.04,70.67,Pass,0,74.0,81.0,82.0,4.0,40.0,3.0,52.0,2.0,79.0,2.0,84.0,4.0,48.0,77.0,83.0,2.0,34.0,4.0,47.0,4.0,50.0,4.0,59.0,4.0,,,,,,,,,,,,
Y3_S216,3,85,48,98,2,74,3,59,2,74,2,74,4,66.61,63.17,Fail,1,64.0,64.0,74.0,4.0,88.0,2.0,61.0,3.0,55.0,2.0,42.0,2.0,49.0,69.0,42.0,4.0,49.0,4.0,89.0,2.0,50.0,4.0,90.0,4.0,,,,,,,,,,,,
Y3_S217,3,70,98,71,4,66,2,40,4,63,3,90,4,62.91,75.17,Pass,0,97.0,45.0,32.0,4.0,57.0,3.0,81.0,3.0,87.0,3.0,98.0,2.0,59.0,82.0,43.0,2.0,88.0,2.0,37.0,4.0,61.0,4.0,58.0,2.0,,,,,,,,,,,,
Y3_S218,3,55,89,42,4,48,3,82,4,66,2,81,3,65.95,69.67,Pass,0,47.0,95.0,98.0,3.0,32.0,2.0,72.0,2.0,80.0,3.0,60.0,2.0,70.0,62.0,86.0,4.0,77.0,4.0,89.0,2.0,32.0,3.0,33.0,3.0,,,,,,,,,,,,
Y3_S219,3,53,84,80,2,46,2,49,3,51,4,72,4,57.22,77.5,Pass,0,68.0,74.0,37.0,3.0,39.0,2.0,58.0,3.0,94.0,2.0,53.0,2.0,88.0,98.0,55.0,2.0,49.0,4.0,65.0,3.0,65.0,3.0,51.0,2.0,,,,,,,,,,,,
Y3_S220,3,49,53,66,3,42,4,66,3,54,2,50,2,62.69,67.5,Pass,0,53.0,86.0,71.0,3.0,97.0,2.0,43.0,2.0,50.0,3.0,74.0,3.0,76.0,88.0,86.0,4.0,82.0,2.0,81.0,4.0,47.0,4.0,41.0,4.0,,,,,,,,,,,,
Y3_S221,3,69,89,39,4,81,3,96,3,68,2,58,3,69.74,66.83,Pass,0,64.0,50.0,90.0,4.0,78.0,2.0,60.0,2.0,63.0,4.0,67.0,2.0,81.0,48.0,31.0,4.0,99.0,3.0,50.0,2.0,90.0,4.0,77.0,4.0,,,,,,,,,,,,
Y3_S222,3,51,59,35,4,97,3,61,4,51,4,44,4,54.53,64.33,Fail,1,66.0,72.0,38.0,3.0,44.0,3.0,74.0,3.0,48.0,2.0,45.0,4.0,86.0,52.0,62.0,3.0,47.0,4.0,72.0,3.0,32.0,4.0,88.0,3.0,,,,,,,,,,,,
Y3_S223,3,50,91,43,4,60,2,80,2,44,3,54,2,65.51,62.5,Fail,1,85.0,49.0,33.0,2.0,86.0,4.0,32.0,2.0,96.0,3.0,79.0,2.0,54.0,46.0,53.0,4.0,61.0,4.0,48.0,3.0,89.0,4.0,95.0,4.0,,,,,,,,,,,,
Y3_S224,3,65,79,98,4,56,4,35,3,62,3,78,2,69.1,79.0,Pass,0,90.0,86.0,69.0,3.0,99.0,2.0,81.0,4.0,98.0,2.0,46.0,2.0,96.0,58.0,58.0,3.0,30.0,2.0,65.0,4.0,66.0,2.0,98.0,2.0,,,,,,,,,,,,
Y3_S225,3,76,96,41,2,36,2,72,4,46,4,32,2,63.34,75.17,Pass,0,66.0,82.0,83.0,4.0,79.0,3.0,98.0,3.0,52.0,4.0,76.0,2.0,64.0,67.0,97.0,2.0,50.0,2.0,44.0,2.0,80.0,4.0,43.0,4.0,,,,,,,,,,,,
Y3_S226,3,63,94,63,3,78,3,98,4,80,3,30,2,69.95,82.33,Pass,0,87.0,71.0,32.0,3.0,46.0,2.0,87.0,3.0,58.0,3.0,83.0,4.0,82.0,97.0,74.0,3.0,60.0,2.0,90.0,2.0,96.0,4.0,34.0,3.0,,,,,,,,,,,,
Y3_S227,3,59,96,78,3,39,3,52,2,73,2,44,3,73.72,72.33,Pass,0,66.0,94.0,81.0,3.0,97.0,4.0,87.0,4.0,73.0,2.0,73.0,4.0,72.0,47.0,47.0,4.0,80.0,2.0,89.0,3.0,78.0,4.0,97.0,4.0,,,,,,,,,,,,
Y3_S228,3,95,92,30,4,82,4,47,3,36,2,32,4,54.18,79.67,Pass,0,50.0,75.0,44.0,4.0,72.0,3.0,47.0,3.0,90.0,2.0,82.0,3.0,95.0,71.0,69.0,2.0,72.0,2.0,32.0,4.0,56.0,3.0,56.0,2.0,,,,,,,,,,,,
Y3_S229,3,77,77,73,4,60,2,94,2,44,3,33,3,62.16,72.83,Pass,0,90.0,69.0,57.0,2.0,31.0,2.0,87.0,4.0,38.0,4.0,95.0,3.0,63.0,61.0,84.0,3.0,79.0,2.0,32.0,4.0,81.0,3.0,50.0,2.0,,,,,,,,,,,,
Y3_S230,3,59,67,38,4,34,2,85,3,93,3,81,2,65.48,67.67,Pass,0,92.0,56.0,38.0,3.0,39.0,2.0,91.0,3.0,89.0,4.0,48.0,4.0,82.0,50.0,44.0,2.0,76.0,2.0,34.0,3.0,82.0,3.0,91.0,4.0,,,,,,,,,,,,
Y3_S231,3,88,96,75,4,76,4,81,2,75,4,57,3,68.83,78.17,Pass,0,72.0,66.0,85.0,4.0,34.0,3.0,73.0,3.0,86.0,4.0,54.0,3.0,88.0,59.0,80.0,2.0,63.0,2.0,37.0,4.0,99.0,3.0,50.0,2.0,,,,,,,,,,,,
Y3_S232,3,51,70,85,2,71,4,81,3,82,2,47,3,64.58,71.83,Pass,0,46.0,99.0,92.0,4.0,75.0,2.0,78.0,2.0,51.0,2.0,43.0,2.0,89.0,76.0,35.0,3.0,94.0,2.0,33.0,4.0,59.0,4.0,63.0,4.0,,,,,,,,,,,,
Y3_S233,3,64,67,83,4,54,4,67,4,81,3,86,2,65.58,73.33,Pass,0,59.0,96.0,64.0,3.0,43.0,4.0,43.0,4.0,62.0,2.0,63.0,4.0,68.0,86.0,33.0,2.0,87.0,2.0,96.0,3.0,91.0,3.0,51.0,4.0,,,,,,,,,,,,
Y3_S234,3,55,69,77,2,44,2,96,3,42,2,70,2,67.44,66.33,Pass,0,90.0,63.0,77.0,3.0,92.0,2.0,60.0,3.0,47.0,4.0,49.0,3.0,55.0,66.0,73.0,3.0,93.0,3.0,63.0,4.0,94.0,4.0,30.0,3.0,,,,,,,,,,,,
Y3_S235,3,83,93,38,4,46,4,81,3,92,2,33,4,60.3,85.67,Pass,0,55.0,96.0,38.0,3.0,37.0,2.0,92.0,2.0,44.0,2.0,67.0,3.0,90.0,97.0,55.0,2.0,96.0,3.0,51.0,3.0,89.0,4.0,65.0,2.0,,,,,,,,,,,,
Y3_S236,3,85,98,77,3,92,2,65,2,50,3,44,4,61.52,75.5,Pass,0,50.0,87.0,60.0,2.0,50.0,2.0,87.0,3.0,60.0,4.0,63.0,3.0,86.0,47.0,81.0,4.0,48.0,3.0,44.0,3.0,77.0,2.0,43.0,4.0,,,,,,,,,,,,
Y3_S237,3,94,73,83,3,78,4,49,2,89,4,74,2,77.4,77.83,Pass,0,46.0,85.0,74.0,2.0,96.0,2.0,97.0,3.0,95.0,3.0,82.0,4.0,93.0,76.0,90.0,3.0,30.0,4.0,64.0,4.0,74.0,2.0,94.0,3.0,,,,,,,,,,,,
Y3_S238,3,73,47,53,2,77,3,42,2,43,3,69,4,67.65,69.83,Pass,0,79.0,99.0,92.0,4.0,71.0,4.0,95.0,4.0,76.0,2.0,81.0,3.0,59.0,62.0,53.0,4.0,41.0,4.0,50.0,3.0,93.0,3.0,63.0,3.0,,,,,,,,,,,,
Y3_S239,3,49,75,97,3,48,4,42,2,35,4,56,4,66.3,75.83,Pass,0,96.0,78.0,77.0,2.0,97.0,2.0,46.0,4.0,67.0,3.0,83.0,3.0,71.0,86.0,35.0,3.0,81.0,4.0,97.0,2.0,85.0,4.0,80.0,3.0,,,,,,,,,,,,
Y3_S240,3,93,97,93,2,55,3,60,3,42,3,42,4,62.55,75.0,Pass,0,68.0,73.0,85.0,3.0,34.0,4.0,48.0,4.0,98.0,3.0,67.0,3.0,66.0,53.0,69.0,3.0,34.0,2.0,83.0,3.0,78.0,4.0,67.0,3.0,,,,,,,,,,,,
Y3_S241,3,91,58,67,4,73,2,99,2,54,4,32,4,55.26,74.67,Pass,0,81.0,61.0,84.0,2.0,67.0,4.0,30.0,4.0,48.0,3.0,59.0,4.0,99.0,58.0,42.0,3.0,56.0,2.0,38.0,2.0,77.0,3.0,35.0,3.0,,,,,,,,,,,,
Y3_S242,3,78,96,70,4,35,3,44,2,45,2,39,3,63.36,75.67,Pass,0,94.0,54.0,57.0,4.0,97.0,4.0,71.0,3.0,52.0,3.0,82.0,3.0,86.0,46.0,59.0,2.0,71.0,3.0,69.0,2.0,46.0,2.0,79.0,4.0,,,,,,,,,,,,
Y3_S243,3,93,53,90,4,75,3,46,3,34,4,83,2,57.72,76.0,Pass,0,92.0,60.0,36.0,4.0,67.0,3.0,44.0,4.0,79.0,4.0,38.0,3.0,63.0,95.0,86.0,4.0,32.0,4.0,72.0,2.0,39.0,3.0,59.0,3.0,,,,,,,,,,,,
Y3_S244,3,62,68,61,2,76,4,55,4,52,4,79,2,60.91,77.33,Pass,0,73.0,82.0,34.0,3.0,43.0,2.0,53.0,4.0,94.0,3.0,63.0,3.0,95.0,84.0,32.0,4.0,87.0,2.0,84.0,4.0,71.0,2.0,39.0,2.0,,,,,,,,,,,,
Y3_S245,3,69,82,90,4,83,3,97,3,95,2,72,3,77.37,77.83,Pass,0,80.0,65.0,33.0,2.0,91.0,3.0,31.0,2.0,86.0,2.0,47.0,2.0,86.0,85.0,87.0,3.0,64.0,3.0,96.0,4.0,70.0,4.0,79.0,3.0,,,,,,,,,,,,
Y3_S246,3,52,59,74,4,48,3,46,2,85,2,70,3,66.67,57.0,Fail,1,50.0,49.0,69.0,2.0,38.0,3.0,96.0,2.0,48.0,3.0,78.0,3.0,58.0,74.0,95.0,2.0,88.0,2.0,81.0,2.0,60.0,4.0,49.0,2.0,,,,,,,,,,,,
Y3_S247,3,51,62,85,4,74,3,31,2,53,2,77,2,62.33,63.5,Fail,1,99.0,73.0,87.0,3.0,47.0,2.0,37.0,3.0,44.0,2.0,46.0,4.0,46.0,50.0,56.0,2.0,78.0,3.0,47.0,3.0,73.0,2.0,88.0,2.0,,,,,,,,,,,,
Y3_S248,3,96,92,71,4,93,2,95,3,93,2,41,2,62.47,73.33,Pass,0,56.0,63.0,38.0,3.0,46.0,3.0,68.0,2.0,39.0,4.0,44.0,4.0,45.0,88.0,76.0,2.0,68.0,3.0,73.0,4.0,55.0,3.0,65.0,2.0,,,,,,,,,,,,
Y3_S249,3,77,45,82,3,66,3,98,3,70,4,76,2,67.91,57.83,Fail,1,56.0,49.0,95.0,4.0,97.0,4.0,39.0,2.0,31.0,3.0,44.0,3.0,54.0,66.0,37.0,2.0,51.0,3.0,74.0,4.0,69.0,3.0,51.0,3.0,,,,,,,,,,,,
Y3_S250,3,53,89,64,3,71,2,56,2,99,3,61,4,65.58,65.0,Pass,0,65.0,62.0,44.0,3.0,55.0,2.0,73.0,4.0,57.0,4.0,61.0,2.0,59.0,62.0,99.0,4.0,40.0,2.0,69.0,4.0,64.0,2.0,50.0,4.0,,,,,,,,,,,,
Y4_S001,4,68,61,47,3,41,2,63,3,60,2,53,2,68.76,77.0,Pass,0,97.0,69.0,57.0,3.0,35.0,3.0,96.0,3.0,77.0,4.0,99.0,3.0,47.0,92.0,94.0,3.0,92.0,3.0,48.0,3.0,93.0,4.0,79.0,4.0,85.0,97.0,36.0,2.0,33.0,2.0,78.0,3.0,50.0,4.0,96.0,3.0
Y4_S002,4,99,85,97,3,58,3,63,3,56,3,68,3,63.38,72.62,Pass,0,62.0,80.0,48.0,4.0,74.0,2.0,52.0,3.0,56.0,3.0,48.0,2.0,70.0,72.0,93.0,4.0,80.0,3.0,77.0,3.0,68.0,4.0,48.0,4.0,56.0,57.0,54.0,2.0,71.0,2.0,68.0,3.0,34.0,2.0,47.0,4.0
Y4_S003,4,91,65,79,3,35,3,95,4,30,2,59,3,57.27,74.88,Pass,0,87.0,96.0,66.0,4.0,30.0,4.0,75.0,4.0,31.0,2.0,46.0,3.0,77.0,59.0,51.0,2.0,56.0,4.0,61.0,2.0,57.0,3.0,54.0,2.0,58.0,66.0,55.0,4.0,46.0,3.0,36.0,3.0,87.0,4.0,56.0,4.0
Y4_S004,4,55,60,89,4,69,4,31,3,77,2,31,2,61.21,70.25,Pass,0,64.0,78.0,70.0,2.0,52.0,3.0,73.0,4.0,91.0,3.0,94.0,2.0,64.0,98.0,35.0,4.0,33.0,2.0,39.0,4.0,67.0,2.0,37.0,2.0,82.0,61.0,92.0,2.0,44.0,2.0,60.0,2.0,32.0,3.0,95.0,4.0
Y4_S005,4,85,60,85,2,88,3,41,2,41,2,78,2,64.52,74.12,Pass,0,96.0,98.0,68.0,2.0,78.0,4.0,93.0,3.0,55.0,4.0,36.0,3.0,70.0,68.0,53.0,4.0,37.0,3.0,38.0,4.0,83.0,2.0,77.0,4.0,68.0,48.0,92.0,3.0,34.0,4.0,58.0,2.0,99.0,4.0,63.0,3.0
Y4_S006,4,46,88,48,3,78,3,57,2,78,2,77,2,62.91,61.5,Fail,1,68.0,80.0,58.0,2.0,87.0,4.0,56.0,4.0,36.0,2.0,83.0,2.0,48.0,58.0,71.0,3.0,88.0,3.0,55.0,4.0,37.0,2.0,43.0,4.0,51.0,53.0,32.0,3.0,46.0,3.0,73.0,3.0,75.0,3.0,87.0,2.0
Y4_S007,4,58,53,55,3,63,4,68,3,42,2,79,4,61.93,64.0,Fail,1,68.0,73.0,55.0,4.0,86.0,2.0,57.0,2.0,91.0,4.0,88.0,4.0,50.0,93.0,34.0,4.0,66.0,4.0,44.0,4.0,98.0,2.0,40.0,4.0,50.0,67.0,69.0,4.0,31.0,4.0,76.0,3.0,45.0,4.0,76.0,3.0
Y4_S008,4,89,53,94,4,93,4,81,3,87,2,61,2,72.05,79.88,Pass,0,92.0,89.0,83.0,2.0,75.0,4.0,66.0,3.0,75.0,3.0,90.0,3.0,95.0,79.0,71.0,2.0,97.0,4.0,76.0,4.0,59.0,3.0,72.0,3.0,67.0,75.0,66.0,2.0,36.0,3.0,67.0,2.0,57.0,4.0,30.0,4.0
Y4_S009,4,94,86,79,3,89,2,80,3,68,4,62,4,63.02,82.75,Pass,0,97.0,85.0,46.0,2.0,35.0,4.0,98.0,3.0,98.0,4.0,42.0,2.0,48.0,94.0,32.0,2.0,56.0,4.0,79.0,2.0,46.0,4.0,46.0,3.0,79.0,79.0,53.0,3.0,47.0,3.0,75.0,4.0,62.0,2.0,56.0,2.0
Y4_S010,4,65,93,39,4,54,2,95,4,44,2,43,3,64.95,75.38,Pass,0,46.0,78.0,54.0,3.0,41.0,3.0,38.0,3.0,60.0,3.0,82.0,4.0,82.0,86.0,77.0,4.0,95.0,4.0,45.0,4.0,87.0,3.0,80.0,2.0,62.0,91.0,61.0,3.0,65.0,2.0,65.0,2.0,45.0,2.0,93.0,4.0
Y4_S011,4,46,90,57,4,60,2,89,2,75,2,94,3,67.92,64.75,Fail,1,67.0,92.0,56.0,2.0,61.0,4.0,32.0,4.0,46.0,3.0,61.0,4.0,63.0,51.0,98.0,3.0,69.0,2.0,77.0,4.0,86.0,4.0,66.0,4.0,55.0,54.0,84.0,4.0,70.0,2.0,49.0,2.0,69.0,4.0,63.0,3.0
Y4_S012,4,80,71,48,4,98,4,39,4,42,2,34,3,59.08,71.25,Pass,0,56.0,57.0,44.0,2.0,30.0,3.0,67.0,4.0,82.0,2.0,40.0,3.0,87.0,84.0,89.0,4.0,73.0,3.0,57.0,4.0,37.0,2.0,83.0,2.0,82.0,53.0,43.0,3.0,91.0,4.0,54.0,3.0,62.0,4.0,40.0,3.0
Y4_S013,4,62,91,73,2,88,3,98,2,96,3,54,4,71.67,77.25,Pass,0,84.0,46.0,94.0,3.0,83.0,2.0,78.0,4.0,98.0,3.0,33.0,2.0,97.0,65.0,82.0,4.0,51.0,4.0,63.0,2.0,44.0,3.0,39.0,3.0,76.0,97.0,77.0,4.0,66.0,4.0,99.0,3.0,45.0,2.0,68.0,3.0
Y4_S014,4,82,85,69,4,93,2,45,2,88,2,40,2,71.08,77.75,Pass,0,57.0,74.0,98.0,3.0,42.0,4.0,79.0,4.0,60.0,4.0,56.0,2.0,97.0,73.0,62.0,3.0,70.0,4.0,70.0,2.0,71.0,4.0,62.0,2.0,70.0,84.0,81.0,2.0,97.0,4.0,80.0,3.0,98.0,2.0,64.0,4.0
Y4_S015,4,66,78,92,3,55,3,90,4,77,4,63,4,62.16,67.25,Pass,0,69.0,51.0,36.0,4.0,37.0,3.0,30.0,2.0,32.0,2.0,67.0,4.0,59.0,80.0,96.0,2.0,39.0,3.0,88.0,4.0,79.0,4.0,69.0,3.0,77.0,58.0,47.0,2.0,30.0,2.0,67.0,2.0,71.0,4.0,38.0,4.0
Y4_S016,4,58,55,60,3,59,3,75,3,98,2,90,4,68.2,68.75,Pass,0,95.0,82.0,57.0,3.0,90.0,3.0,52.0,3.0,59.0,4.0,62.0,3.0,47.0,49.0,71.0,3.0,87.0,2.0,30.0,3.0,89.0,2.0,88.0,3.0,86.0,78.0,54.0,3.0,58.0,3.0,54.0,3.0,96.0,4.0,33.0,2.0
Y4_S017,4,82,64,52,2,91,4,37,2,66,2,62,4,61.05,71.88,Pass,0,66.0,49.0,44.0,2.0,46.0,3.0,36.0,3.0,79.0,2.0,36.0,2.0,94.0,68.0,84.0,2.0,83.0,2.0,73.0,4.0,31.0,4.0,50.0,3.0,61.0,91.0,81.0,2.0,49.0,4.0,47.0,3.0,94.0,4.0,73.0,3.0
